BioWare Version 5.4.8.0 Export
Device:	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)
Samples (#):	15000	15000	15000	15000
Rate (Hz):	1000.000000	1000.000000	1000.000000	1000.000000
Contact period start (sample #):	655	655	655	655
Contact period end (sample #):	8364	8364	8364	8364
Contact period start time (s):	0.655000	0.655000	0.655000	0.655000
Contact period end time (s):	8.364000	8.364000	8.364000	8.364000
First sample time (s):	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	0.551102	0.551102	0.551102	0.551102
Normalized length (m):	1.000000	1.000000	1.000000	1.000000
abs time (s)	Fx	Fy	Fz	Ax
	N	N	N	m
0.395000	4.130191	-5.155360	87.640845	0.076746
0.396000	3.863162	-5.155360	88.748353	0.072853
0.397000	4.053897	-5.498682	87.639518	0.074885
0.398000	4.092044	-5.346095	88.432445	0.075349
0.399000	3.863162	-5.460536	87.008671	0.076533
0.400000	3.977603	-5.574976	88.904854	0.074280
0.401000	3.901309	-5.613123	87.487311	0.075398
0.402000	3.977603	-5.384242	88.592881	0.075996
0.403000	3.977603	-5.269801	88.596484	0.074149
0.404000	3.863162	-5.536829	88.275312	0.075396
0.405000	4.015750	-5.536829	88.119822	0.076179
0.406000	3.825015	-5.193507	87.797323	0.076520
0.407000	4.130191	-5.498682	89.544583	0.075552
0.408000	3.863162	-5.460536	89.545571	0.073858
0.409000	3.977603	-5.307948	88.435413	0.074973
0.410000	3.901309	-5.460536	89.224719	0.073150
0.411000	3.825015	-5.536829	89.224717	0.074581
0.412000	4.053897	-5.231654	87.962017	0.075592
0.413000	3.863162	-5.613123	88.750668	0.074747
0.414000	3.748721	-5.460536	89.545550	0.072992
0.415000	4.053897	-5.422389	89.065268	0.074346
0.416000	3.901309	-5.422389	89.856889	0.074906
0.417000	3.939456	-5.689417	87.320979	0.077118
0.418000	3.939456	-5.765711	88.747721	0.075153
0.419000	4.015750	-5.651270	88.278595	0.075336
0.420000	3.977603	-5.765711	88.115862	0.073820
0.421000	4.168338	-5.613123	88.752310	0.074592
0.422000	4.092044	-5.689417	89.698433	0.074247
0.423000	4.168338	-5.460536	88.752646	0.074596
0.424000	4.130191	-5.689417	89.073480	0.072514
0.425000	4.282779	-5.689417	89.540310	0.073129
0.426000	3.939456	-5.689417	88.431790	0.075433
0.427000	4.206485	-5.765711	88.908790	0.073722
0.428000	4.092044	-5.574976	88.592546	0.073596
0.429000	4.053897	-5.384242	89.695819	0.074712
0.430000	3.977603	-5.803858	88.275965	0.075807
0.431000	4.015750	-5.498682	88.913718	0.073396
0.432000	4.053897	-5.613123	89.064299	0.075741
0.433000	4.168338	-5.842005	89.065607	0.076152
0.434000	4.015750	-5.842005	89.857877	0.073938
0.435000	4.015750	-5.803858	89.546877	0.073784
0.436000	4.015750	-6.070887	89.857877	0.073940
0.437000	3.901309	-5.803858	87.798947	0.073189
0.438000	3.825015	-5.842005	88.748690	0.073818
0.439000	4.168338	-5.803858	88.109630	0.076010
0.440000	3.939456	-5.918299	88.436716	0.073603
0.441000	3.901309	-5.765711	88.745066	0.072807
0.442000	3.939456	-5.918299	90.171155	0.072299
0.443000	3.939456	-5.918299	88.278260	0.074439
0.444000	3.863162	-5.727564	87.959720	0.075217
0.445000	3.901309	-5.918299	87.957424	0.076123
0.446000	3.634280	-5.918299	89.064299	0.075974
0.447000	3.863162	-5.727564	88.908135	0.074836
0.448000	3.786868	-5.765711	88.591557	0.074688
0.449000	3.519839	-6.032740	88.431456	0.075193
0.450000	3.710574	-5.918299	88.433749	0.074169
0.451000	3.672427	-5.689417	89.381198	0.074744
0.452000	3.786868	-5.918299	89.544582	0.073895
0.453000	3.786868	-5.765711	90.493652	0.072627
0.454000	3.405398	-5.727564	90.332582	0.073632
0.455000	3.748721	-5.880152	89.227328	0.073250
0.456000	3.405398	-5.613123	89.379872	0.073021
0.457000	3.596133	-5.765711	88.905843	0.075432
0.458000	3.672427	-5.918299	89.065944	0.074573
0.459000	3.596133	-5.842005	89.856216	0.073221
0.460000	3.596133	-5.803858	89.540645	0.075356
0.461000	3.672427	-5.956446	89.379554	0.075194
0.462000	3.672427	-5.842005	89.540962	0.073004
0.463000	3.557986	-5.613123	89.863460	0.073303
0.464000	3.634280	-5.613123	89.380881	0.075230
0.465000	3.672427	-5.803858	90.020926	0.073792
0.466000	3.748721	-5.765711	89.699736	0.073519
0.467000	3.672427	-5.842005	90.172800	0.073372
0.468000	3.634280	-5.574976	89.700410	0.074053
0.469000	3.596133	-5.689417	89.700411	0.074996
0.470000	3.634280	-5.880152	88.905507	0.075870
0.471000	3.557986	-5.422389	89.382189	0.075277
0.472000	3.672427	-5.498682	90.174461	0.074769
0.473000	3.634280	-5.498682	88.906495	0.074481
0.474000	3.481692	-5.765711	89.380545	0.075771
0.475000	3.481692	-5.613123	91.123530	0.072241
0.476000	3.481692	-5.574976	90.337847	0.073630
0.477000	3.786868	-5.651270	90.968040	0.074276
0.478000	3.290957	-5.613123	89.381534	0.075884
0.479000	3.519839	-5.460536	90.805961	0.072923
