BioWare Version 5.4.8.0 Export
Device:	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)
Samples (#):	15000	15000	15000	15000
Rate (Hz):	1000.000000	1000.000000	1000.000000	1000.000000
Contact period start (sample #):	0	0	0	0
Contact period end (sample #):	7913	7913	7913	7913
Contact period start time (s):	0.000000	0.000000	0.000000	0.000000
Contact period end time (s):	7.913000	7.913000	7.913000	7.913000
First sample time (s):	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	0.551102	0.551102	0.551102	0.551102
Normalized length (m):	1.000000	1.000000	1.000000	1.000000
abs time (s)	Fx	Fy	Fz	Ax
	N	N	N	m
0.405000	-13.415259	8.541083	204.546742	0.072908
0.406000	-13.644141	8.731818	204.705542	0.073193
0.407000	-13.949317	8.541083	205.973823	0.072804
0.408000	-13.720435	8.769965	203.598661	0.073710
0.409000	-13.720435	8.731818	204.544131	0.073379
0.410000	-13.682288	8.731818	207.076424	0.072275
0.411000	-13.911170	8.960700	205.338044	0.074028
0.412000	-13.720435	8.846259	205.811743	0.073137
0.413000	-13.605994	8.769965	206.606665	0.073082
0.414000	-13.758582	8.769965	207.551134	0.073219
0.415000	-13.491553	8.922553	205.968241	0.073518
0.416000	-13.834876	8.617377	206.285811	0.073873
0.417000	-13.758582	8.998847	207.399600	0.072929
0.418000	-13.720435	8.884406	207.556049	0.072000
0.419000	-13.605994	8.846259	206.446910	0.073842
0.420000	-13.720435	9.036994	207.553435	0.072989
0.421000	-13.644141	8.617377	208.184290	0.073160
0.422000	-13.377112	9.036994	208.031114	0.073411
0.423000	-13.453406	8.922553	207.391701	0.073696
0.424000	-13.682288	8.846259	207.396308	0.073919
0.425000	-13.567847	8.846259	206.927862	0.073524
0.426000	-13.644141	8.808112	205.967927	0.074144
0.427000	-13.415259	9.036994	206.761512	0.074097
0.428000	-13.529700	8.922553	206.922601	0.074345
0.429000	-13.224524	8.998847	207.717820	0.073477
0.430000	-13.491553	9.151434	207.873643	0.073195
0.431000	-13.224524	8.998847	207.244757	0.073539
0.432000	-13.224524	9.036994	208.191214	0.073406
0.433000	-13.071936	8.960700	207.710936	0.074451
