BioWare Version 5.4.8.0 Export
Device:	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)
Samples (#):	15000	15000	15000	15000
Rate (Hz):	1000.000000	1000.000000	1000.000000	1000.000000
Contact period start (sample #):	0	0	0	0
Contact period end (sample #):	8906	8906	8906	8906
Contact period start time (s):	0.000000	0.000000	0.000000	0.000000
Contact period end time (s):	8.906000	8.906000	8.906000	8.906000
First sample time (s):	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	0.551102	0.551102	0.551102	0.551102
Normalized length (m):	1.000000	1.000000	1.000000	1.000000
abs time (s)	Fx	Fy	Fz	Ax
	N	N	N	m
0.229000	39.665894	3.423871	89.600190	0.063561
0.230000	39.704041	3.233136	89.755368	0.065051
0.231000	39.894775	3.042401	90.539409	0.063883
0.232000	39.627747	3.309430	90.383920	0.065202
0.233000	39.742188	3.233136	90.071610	0.063026
0.234000	39.704041	3.462018	89.595265	0.064082
0.235000	39.665894	3.271283	88.481823	0.066130
0.236000	39.742188	3.233136	89.911196	0.064278
0.237000	39.665894	3.309430	89.432196	0.064120
0.238000	39.818481	3.118695	90.069003	0.066136
0.239000	39.665894	3.347577	89.435503	0.063998
0.240000	39.856628	3.156842	89.748779	0.063785
0.241000	39.780334	2.927960	90.066012	0.063144
0.242000	39.818481	3.080548	88.795438	0.064973
0.243000	39.437012	3.194989	88.486097	0.065702
0.244000	39.475159	3.080548	90.069298	0.062807
0.245000	39.665894	2.966107	89.277042	0.065264
0.246000	39.589600	2.927960	89.113660	0.065291
0.247000	39.627747	2.775372	89.905594	0.064022
0.248000	39.704041	2.966107	89.589689	0.064150
0.249000	39.551453	2.851666	88.797730	0.065091
0.250000	39.589600	2.813519	87.687574	0.065681
0.251000	39.513306	2.927960	89.588700	0.064736
0.252000	39.398865	2.699078	89.115303	0.063077
0.253000	39.551453	2.851666	88.323702	0.066055
0.254000	39.856628	2.660931	90.859610	0.064035
0.255000	39.589600	2.851666	89.590995	0.064216
0.256000	39.513306	2.699078	89.270139	0.064566
0.257000	39.551453	2.966107	89.589015	0.064752
0.258000	39.665894	3.042401	88.954549	0.065154
0.259000	39.589600	2.889813	89.592635	0.064190
0.260000	39.513306	2.966107	87.842093	0.066800
0.261000	39.513306	2.889813	89.267190	0.066875
0.262000	39.398865	2.851666	88.164570	0.064725
0.263000	39.665894	2.851666	89.590655	0.065574
0.264000	39.513306	2.851666	88.317450	0.065757
0.265000	39.589600	2.737225	88.324669	0.062383
0.266000	39.627747	3.004254	89.112353	0.066182
0.267000	39.551453	3.004254	89.586403	0.065650
0.268000	39.589600	2.775372	87.845041	0.065805
0.269000	39.742188	2.737225	88.164589	0.067242
0.270000	39.818481	2.851666	89.750442	0.066431
0.271000	39.589600	2.813519	88.480833	0.066654
0.272000	39.513306	2.775372	90.855338	0.063401
0.273000	39.475159	2.851666	89.114985	0.064831
0.274000	39.665894	2.622784	89.428599	0.064578
0.275000	39.627747	2.851666	89.742547	0.065332
0.276000	39.971069	2.927960	89.746821	0.064618
0.277000	39.627747	2.737225	88.797098	0.067734
0.278000	39.589600	2.813519	89.427610	0.064195
0.279000	39.704041	2.775372	88.007436	0.065787
0.280000	39.780334	2.889813	89.582785	0.065149
0.281000	39.780334	2.813519	88.634369	0.066723
0.282000	39.627747	2.699078	89.268517	0.067207
0.283000	39.589600	2.775372	88.794781	0.067389
0.284000	39.704041	2.622784	88.480832	0.067512
0.285000	39.894775	2.699078	90.068010	0.065665
0.286000	39.780334	2.966107	89.274750	0.065684
0.287000	39.665894	2.889813	89.422347	0.064710
0.288000	39.856628	2.927960	89.270495	0.067945
0.289000	39.894775	3.042401	90.061107	0.065357
0.290000	39.627747	3.004254	89.589035	0.066922
0.291000	39.818481	2.927960	90.534483	0.065796
0.292000	39.894775	2.966107	90.537114	0.064353
0.293000	39.780334	3.042401	90.064707	0.065857
0.294000	39.627747	2.966107	89.591668	0.067319
0.295000	39.932922	2.813519	88.324690	0.066739
0.296000	39.818481	2.927960	88.795771	0.066778
0.297000	39.665894	2.851666	89.906920	0.066211
0.298000	39.627747	2.889813	88.636998	0.066751
0.299000	39.627747	2.813519	89.437480	0.065766
0.300000	39.437012	3.004254	88.168862	0.067787
0.301000	39.551453	2.851666	89.748798	0.066146
