BioWare Version 5.4.8.0 Export
Device:	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)
Samples (#):	15000	15000	15000	15000
Rate (Hz):	1000.000000	1000.000000	1000.000000	1000.000000
Contact period start (sample #):	0	0	0	0
Contact period end (sample #):	9164	9164	9164	9164
Contact period start time (s):	0.000000	0.000000	0.000000	0.000000
Contact period end time (s):	9.164000	9.164000	9.164000	9.164000
First sample time (s):	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	0.551102	0.551102	0.551102	0.551102
Normalized length (m):	1.000000	1.000000	1.000000	1.000000
abs time (s)	Fx	Fy	Fz	Ax
	N	N	N	m
0.247000	27.988123	-1.222143	102.013166	0.088874
0.248000	28.102564	-1.298437	102.167352	0.089663
0.249000	28.140711	-0.955114	101.694943	0.089482
0.250000	27.873682	-1.222143	101.697236	0.088395
0.251000	28.140711	-1.145849	101.852411	0.088712
0.252000	28.064417	-1.298437	102.968823	0.087633
0.253000	28.102564	-1.183996	102.324485	0.088880
0.254000	28.217005	-1.222143	102.170299	0.088807
0.255000	28.026270	-1.145849	102.647966	0.089118
0.256000	28.217005	-1.069555	102.485575	0.088923
0.257000	28.026270	-1.145849	100.902355	0.090064
0.258000	28.217005	-1.260290	101.857022	0.089144
0.259000	28.178858	-1.031408	102.015796	0.088396
0.260000	28.064417	-1.031408	101.382636	0.089028
0.261000	28.140711	-1.069555	101.854369	0.087484
0.262000	28.255152	-1.069555	101.380341	0.088088
0.263000	28.064417	-0.993261	101.694289	0.088278
0.264000	28.064417	-1.031408	100.745853	0.088734
0.265000	27.949976	-0.955114	101.692966	0.088307
0.266000	28.064417	-0.878820	102.330400	0.087730
0.267000	28.102564	-0.955114	101.540102	0.089063
0.268000	27.988123	-1.069555	100.902356	0.089665
0.269000	28.140711	-1.031408	102.488837	0.085701
0.270000	27.988123	-0.955114	100.903658	0.088836
0.271000	28.255152	-1.107702	101.380340	0.089331
0.272000	28.026270	-0.955114	102.965519	0.085569
0.273000	27.911829	-0.993261	102.494436	0.087511
0.274000	28.026270	-0.916967	102.008555	0.087969
0.275000	27.759241	-1.107702	101.540421	0.086746
0.276000	27.873682	-1.031408	100.111383	0.088988
0.277000	27.988123	-0.916967	100.903976	0.087995
0.278000	27.797388	-1.107702	101.376721	0.089511
0.279000	28.026270	-0.878820	99.792171	0.089592
0.280000	27.911829	-1.145849	101.539115	0.087492
0.281000	27.682947	-0.955114	102.174572	0.086234
0.282000	27.721094	-1.031408	102.180151	0.086263
0.283000	27.759241	-0.840673	102.020051	0.086158
0.284000	27.606653	-0.993261	99.328648	0.090588
0.285000	27.797388	-0.955114	101.224827	0.089093
0.286000	27.721094	-0.955114	102.021039	0.087010
0.287000	27.759241	-1.107702	100.588718	0.087173
0.288000	27.873682	-0.916967	102.175878	0.085738
0.289000	27.873682	-0.993261	101.384594	0.087887
0.290000	27.873682	-0.955114	100.273445	0.088662
0.291000	27.835535	-1.069555	101.701490	0.086790
0.292000	27.606653	-0.878820	100.589373	0.088499
0.293000	27.797388	-1.260290	102.021059	0.088633
0.294000	27.911829	-1.107702	100.430913	0.087864
0.295000	27.949976	-1.069555	100.433546	0.088292
0.296000	27.759241	-1.222143	100.903007	0.089365
0.297000	27.911829	-1.260290	100.753409	0.087637
0.298000	27.759241	-1.260290	100.591666	0.086363
0.299000	28.064417	-1.069555	100.905954	0.088819
0.300000	27.606653	-1.107702	99.167556	0.089225
